sensor_type,device_type,timestamps,value1,value2,value3
Pressure,smartphone,1529657886978000000,1017.3022,1009.4422,0.0
Pressure,smartphone,1529657887016000000,1017.2832,1009.4232,0.0
Pressure,smartphone,1529657887054000000,1017.2832,1009.4232,0.0
Pressure,smartphone,1529657887093000000,1017.2832,1009.4232,0.0
Pressure,smartphone,1529657887131000000,1017.2832,1009.4232,0.0
Pressure,smartphone,1529657887170000000,1017.2667,1009.40674,0.0
Pressure,smartphone,1529657887209000000,1017.2667,1009.40674,0.0
Pressure,smartphone,1529657887247000000,1017.2667,1009.40674,0.0
Pressure,smartphone,1529657887286000000,1017.2667,1009.40674,0.0
Pressure,smartphone,1529657887324000000,1017.2302,1009.37024,0.0
Pressure,smartphone,1529657887362000000,1017.2302,1009.37024,0.0
Pressure,smartphone,1529657887401000000,1017.2302,1009.37024,0.0
Pressure,smartphone,1529657887439000000,1017.2302,1009.37024,0.0
Pressure,smartphone,1529657887478000000,1017.2275,1009.3675,0.0
Pressure,smartphone,1529657887516000000,1017.2275,1009.3675,0.0
Pressure,smartphone,1529657887555000000,1017.2275,1009.3675,0.0
Pressure,smartphone,1529657887593000000,1017.2275,1009.3675,0.0
Pressure,smartphone,1529657887632000000,1017.2275,1009.3675,0.0
Pressure,smartphone,1529657887670000000,1017.30206,1009.4421,0.0
Pressure,smartphone,1529657887708000000,1017.30206,1009.4421,0.0
Pressure,smartphone,1529657887747000000,1017.30206,1009.4421,0.0
Pressure,smartphone,1529657887785000000,1017.30206,1009.4421,0.0
Pressure,smartphone,1529657887823000000,1017.3033,1009.4433,0.0
Pressure,smartphone,1529657887862000000,1017.3033,1009.4433,0.0
Pressure,smartphone,1529657887901000000,1017.3033,1009.4433,0.0
Pressure,smartphone,1529657887939000000,1017.3033,1009.4433,0.0
Pressure,smartphone,1529657887978000000,1017.34595,1009.48596,0.0
Pressure,smartphone,1529657888016000000,1017.34595,1009.48596,0.0
Pressure,smartphone,1529657888054000000,1017.34595,1009.48596,0.0
Pressure,smartphone,1529657888093000000,1017.34595,1009.48596,0.0
Pressure,smartphone,1529657888132000000,1017.2698,1009.4098,0.0
Pressure,smartphone,1529657888169000000,1017.2698,1009.4098,0.0
Pressure,smartphone,1529657888208000000,1017.2698,1009.4098,0.0
Pressure,smartphone,1529657888247000000,1017.2698,1009.4098,0.0
Pressure,smartphone,1529657888286000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657888323000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657888363000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657888401000000,1017.27515,1009.41516,0.0
Pressure,smartphone,1529657888439000000,1017.2691,1009.4091,0.0
Pressure,smartphone,1529657888477000000,1017.2691,1009.4091,0.0
Pressure,smartphone,1529657888516000000,1017.2691,1009.4091,0.0
Pressure,smartphone,1529657888554000000,1017.2691,1009.4091,0.0
Pressure,smartphone,1529657888592000000,1017.04877,1009.1888,0.0
Pressure,smartphone,1529657888631000000,1017.04877,1009.1888,0.0
Pressure,smartphone,1529657888670000000,1017.04877,1009.1888,0.0
Pressure,smartphone,1529657888708000000,1017.04877,1009.1888,0.0
Pressure,smartphone,1529657888747000000,1017.189,1009.32904,0.0
Pressure,smartphone,1529657888785000000,1017.189,1009.32904,0.0
Pressure,smartphone,1529657888824000000,1017.189,1009.32904,0.0
Pressure,smartphone,1529657888862000000,1017.189,1009.32904,0.0
Pressure,smartphone,1529657888901000000,1017.2814,1009.4214,0.0
Pressure,smartphone,1529657888939000000,1017.2814,1009.4214,0.0
Pressure,smartphone,1529657888977000000,1017.2814,1009.4214,0.0
Pressure,smartphone,1529657889016000000,1017.2814,1009.4214,0.0
Pressure,smartphone,1529657889054000000,1017.30237,1009.4424,0.0
Pressure,smartphone,1529657889093000000,1017.30237,1009.4424,0.0
Pressure,smartphone,1529657889131000000,1017.30237,1009.4424,0.0
Pressure,smartphone,1529657889170000000,1017.30237,1009.4424,0.0
Pressure,smartphone,1529657889208000000,1017.3335,1009.4735,0.0
Pressure,smartphone,1529657889246000000,1017.3335,1009.4735,0.0
Pressure,smartphone,1529657889285000000,1017.3335,1009.4735,0.0
Pressure,smartphone,1529657889323000000,1017.3335,1009.4735,0.0
Pressure,smartphone,1529657889362000000,1017.3049,1009.4449,0.0
Pressure,smartphone,1529657889400000000,1017.3049,1009.4449,0.0
Pressure,smartphone,1529657889439000000,1017.3049,1009.4449,0.0
Pressure,smartphone,1529657889477000000,1017.3049,1009.4449,0.0
Pressure,smartphone,1529657889516000000,1017.26385,1009.4039,0.0
Pressure,smartphone,1529657889555000000,1017.26385,1009.4039,0.0
Pressure,smartphone,1529657889593000000,1017.26385,1009.4039,0.0
Pressure,smartphone,1529657889631000000,1017.26385,1009.4039,0.0
Pressure,smartphone,1529657889669000000,1017.26385,1009.4039,0.0
Pressure,smartphone,1529657889708000000,1017.2946,1009.43463,0.0
Pressure,smartphone,1529657889746000000,1017.2946,1009.43463,0.0
Pressure,smartphone,1529657889785000000,1017.2946,1009.43463,0.0
Pressure,smartphone,1529657889823000000,1017.2946,1009.43463,0.0
Pressure,smartphone,1529657889862000000,1017.3445,1009.4845,0.0
Pressure,smartphone,1529657889900000000,1017.3445,1009.4845,0.0
Pressure,smartphone,1529657889939000000,1017.3445,1009.4845,0.0
Pressure,smartphone,1529657889977000000,1017.3445,1009.4845,0.0
Pressure,smartphone,1529657890015000000,1017.3401,1009.4801,0.0
Pressure,smartphone,1529657890054000000,1017.3401,1009.4801,0.0
Pressure,smartphone,1529657890093000000,1017.3401,1009.4801,0.0
Pressure,smartphone,1529657890131000000,1017.3401,1009.4801,0.0
Pressure,smartphone,1529657890170000000,1017.2897,1009.4297,0.0
Pressure,smartphone,1529657890208000000,1017.2897,1009.4297,0.0
Pressure,smartphone,1529657890246000000,1017.2897,1009.4297,0.0
Pressure,smartphone,1529657890285000000,1017.2897,1009.4297,0.0
Pressure,smartphone,1529657890323000000,1017.19183,1009.33185,0.0
Pressure,smartphone,1529657890362000000,1017.19183,1009.33185,0.0
Pressure,smartphone,1529657890400000000,1017.19183,1009.33185,0.0
Pressure,smartphone,1529657890439000000,1017.19183,1009.33185,0.0
Pressure,smartphone,1529657890477000000,1017.2333,1009.3733,0.0
Pressure,smartphone,1529657890515000000,1017.2333,1009.3733,0.0
Pressure,smartphone,1529657890554000000,1017.2333,1009.3733,0.0
Pressure,smartphone,1529657890593000000,1017.2333,1009.3733,0.0
Pressure,smartphone,1529657890631000000,1017.3107,1009.45074,0.0
Pressure,smartphone,1529657890669000000,1017.3107,1009.45074,0.0
Pressure,smartphone,1529657890707000000,1017.3107,1009.45074,0.0
Pressure,smartphone,1529657890747000000,1017.3107,1009.45074,0.0
Pressure,smartphone,1529657890785000000,1017.32166,1009.4617,0.0
Pressure,smartphone,1529657890823000000,1017.32166,1009.4617,0.0
Pressure,smartphone,1529657890862000000,1017.32166,1009.4617,0.0
Pressure,smartphone,1529657890900000000,1017.32166,1009.4617,0.0
Pressure,smartphone,1529657890939000000,1017.3053,1009.4453,0.0
Pressure,smartphone,1529657890977000000,1017.3053,1009.4453,0.0
Pressure,smartphone,1529657891015000000,1017.3053,1009.4453,0.0
Pressure,smartphone,1529657891054000000,1017.3053,1009.4453,0.0
Pressure,smartphone,1529657891092000000,1017.3302,1009.4702,0.0
Pressure,smartphone,1529657891131000000,1017.3302,1009.4702,0.0
Pressure,smartphone,1529657891170000000,1017.3302,1009.4702,0.0
Pressure,smartphone,1529657891207000000,1017.3302,1009.4702,0.0
Pressure,smartphone,1529657891246000000,1017.3002,1009.4402,0.0
Pressure,smartphone,1529657891285000000,1017.3002,1009.4402,0.0
Pressure,smartphone,1529657891323000000,1017.3002,1009.4402,0.0
Pressure,smartphone,1529657891362000000,1017.3002,1009.4402,0.0
Pressure,smartphone,1529657891400000000,1017.44507,1009.5851,0.0
Pressure,smartphone,1529657891438000000,1017.44507,1009.5851,0.0
Pressure,smartphone,1529657891476000000,1017.44507,1009.5851,0.0
Pressure,smartphone,1529657891515000000,1017.44507,1009.5851,0.0
Pressure,smartphone,1529657891553000000,1017.4333,1009.5733,0.0
Pressure,smartphone,1529657891593000000,1017.4333,1009.5733,0.0
Pressure,smartphone,1529657891630000000,1017.4333,1009.5733,0.0
Pressure,smartphone,1529657891669000000,1017.4333,1009.5733,0.0
Pressure,smartphone,1529657891708000000,1017.4333,1009.5733,0.0
Pressure,smartphone,1529657891746000000,1017.3237,1009.46375,0.0
Pressure,smartphone,1529657891785000000,1017.3237,1009.46375,0.0
Pressure,smartphone,1529657891823000000,1017.3237,1009.46375,0.0
Pressure,smartphone,1529657891862000000,1017.3237,1009.46375,0.0
Pressure,smartphone,1529657891900000000,1017.3224,1009.4624,0.0
Pressure,smartphone,1529657891939000000,1017.3224,1009.4624,0.0
Pressure,smartphone,1529657891977000000,1017.3224,1009.4624,0.0
Pressure,smartphone,1529657892015000000,1017.3224,1009.4624,0.0
Pressure,smartphone,1529657892054000000,1017.35864,1009.49866,0.0
Pressure,smartphone,1529657892092000000,1017.35864,1009.49866,0.0
Pressure,smartphone,1529657892131000000,1017.35864,1009.49866,0.0
Pressure,smartphone,1529657892169000000,1017.35864,1009.49866,0.0
Pressure,smartphone,1529657892207000000,1017.41345,1009.55347,0.0
Pressure,smartphone,1529657892246000000,1017.41345,1009.55347,0.0
Pressure,smartphone,1529657892284000000,1017.41345,1009.55347,0.0
Pressure,smartphone,1529657892322000000,1017.41345,1009.55347,0.0
Pressure,smartphone,1529657892361000000,1017.38477,1009.5248,0.0
Pressure,smartphone,1529657892400000000,1017.38477,1009.5248,0.0
Pressure,smartphone,1529657892438000000,1017.38477,1009.5248,0.0
Pressure,smartphone,1529657892476000000,1017.38477,1009.5248,0.0
Pressure,smartphone,1529657892515000000,1017.3032,1009.44324,0.0
Pressure,smartphone,1529657892554000000,1017.3032,1009.44324,0.0
Pressure,smartphone,1529657892592000000,1017.3032,1009.44324,0.0
Pressure,smartphone,1529657892630000000,1017.3032,1009.44324,0.0
Pressure,smartphone,1529657892668000000,1017.31445,1009.45447,0.0
Pressure,smartphone,1529657892707000000,1017.31445,1009.45447,0.0
Pressure,smartphone,1529657892746000000,1017.31445,1009.45447,0.0
Pressure,smartphone,1529657892784000000,1017.31445,1009.45447,0.0
Pressure,smartphone,1529657892823000000,1017.3108,1009.4508,0.0
Pressure,smartphone,1529657892861000000,1017.3108,1009.4508,0.0
Pressure,smartphone,1529657892900000000,1017.3108,1009.4508,0.0
Pressure,smartphone,1529657892938000000,1017.3108,1009.4508,0.0
Pressure,smartphone,1529657892976000000,1017.3558,1009.4958,0.0
Pressure,smartphone,1529657893015000000,1017.3558,1009.4958,0.0
Pressure,smartphone,1529657893053000000,1017.3558,1009.4958,0.0
Pressure,smartphone,1529657893092000000,1017.3558,1009.4958,0.0
Pressure,smartphone,1529657893131000000,1017.34015,1009.48016,0.0
Pressure,smartphone,1529657893169000000,1017.34015,1009.48016,0.0
Pressure,smartphone,1529657893207000000,1017.34015,1009.48016,0.0
Pressure,smartphone,1529657893246000000,1017.34015,1009.48016,0.0
Pressure,smartphone,1529657893284000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657893322000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657893361000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657893400000000,1017.2917,1009.4317,0.0
Pressure,smartphone,1529657893438000000,1017.3354,1009.4754,0.0
Pressure,smartphone,1529657893476000000,1017.3354,1009.4754,0.0
Pressure,smartphone,1529657893515000000,1017.3354,1009.4754,0.0
Pressure,smartphone,1529657893553000000,1017.3354,1009.4754,0.0
Pressure,smartphone,1529657893591000000,1017.3354,1009.4754,0.0
Pressure,smartphone,1529657893630000000,1017.40894,1009.54895,0.0
Pressure,smartphone,1529657893668000000,1017.40894,1009.54895,0.0
Pressure,smartphone,1529657893707000000,1017.40894,1009.54895,0.0
Pressure,smartphone,1529657893745000000,1017.40894,1009.54895,0.0
Pressure,smartphone,1529657893784000000,1017.4137,1009.5537,0.0
Pressure,smartphone,1529657893822000000,1017.4137,1009.5537,0.0
Pressure,smartphone,1529657893861000000,1017.4137,1009.5537,0.0
Pressure,smartphone,1529657893900000000,1017.4137,1009.5537,0.0
Pressure,smartphone,1529657893938000000,1017.2535,1009.3935,0.0
Pressure,smartphone,1529657893977000000,1017.2535,1009.3935,0.0
Pressure,smartphone,1529657894015000000,1017.2535,1009.3935,0.0
Pressure,smartphone,1529657894053000000,1017.2535,1009.3935,0.0
Pressure,smartphone,1529657894091000000,1017.3985,1009.5385,0.0
Pressure,smartphone,1529657894130000000,1017.3985,1009.5385,0.0
Pressure,smartphone,1529657894169000000,1017.3985,1009.5385,0.0
Pressure,smartphone,1529657894207000000,1017.3985,1009.5385,0.0
Pressure,smartphone,1529657894246000000,1017.4152,1009.55524,0.0
Pressure,smartphone,1529657894284000000,1017.4152,1009.55524,0.0
Pressure,smartphone,1529657894323000000,1017.4152,1009.55524,0.0
Pressure,smartphone,1529657894361000000,1017.4152,1009.55524,0.0
Pressure,smartphone,1529657894399000000,1017.40594,1009.54596,0.0
Pressure,smartphone,1529657894438000000,1017.40594,1009.54596,0.0
Pressure,smartphone,1529657894476000000,1017.40594,1009.54596,0.0
Pressure,smartphone,1529657894514000000,1017.40594,1009.54596,0.0
Pressure,smartphone,1529657894553000000,1017.4587,1009.5987,0.0
Pressure,smartphone,1529657894591000000,1017.4587,1009.5987,0.0
Pressure,smartphone,1529657894630000000,1017.4587,1009.5987,0.0
Pressure,smartphone,1529657894668000000,1017.4587,1009.5987,0.0
Pressure,smartphone,1529657894707000000,1017.3741,1009.5141,0.0
Pressure,smartphone,1529657894745000000,1017.3741,1009.5141,0.0
Pressure,smartphone,1529657894784000000,1017.3741,1009.5141,0.0
Pressure,smartphone,1529657894822000000,1017.3741,1009.5141,0.0
Pressure,smartphone,1529657894860000000,1017.334,1009.474,0.0
Pressure,smartphone,1529657894899000000,1017.334,1009.474,0.0
Pressure,smartphone,1529657894938000000,1017.334,1009.474,0.0
Pressure,smartphone,1529657894976000000,1017.334,1009.474,0.0
Pressure,smartphone,1529657895014000000,1017.3257,1009.4657,0.0
Pressure,smartphone,1529657895053000000,1017.3257,1009.4657,0.0
Pressure,smartphone,1529657895091000000,1017.3257,1009.4657,0.0
Pressure,smartphone,1529657895130000000,1017.3257,1009.4657,0.0
Pressure,smartphone,1529657895168000000,1017.3079,1009.44794,0.0
Pressure,smartphone,1529657895206000000,1017.3079,1009.44794,0.0
Pressure,smartphone,1529657895245000000,1017.3079,1009.44794,0.0
Pressure,smartphone,1529657895283000000,1017.3079,1009.44794,0.0
Pressure,smartphone,1529657895322000000,1017.31384,1009.45386,0.0
Pressure,smartphone,1529657895360000000,1017.31384,1009.45386,0.0
Pressure,smartphone,1529657895399000000,1017.31384,1009.45386,0.0
Pressure,smartphone,1529657895438000000,1017.31384,1009.45386,0.0
Pressure,smartphone,1529657895476000000,1017.3201,1009.46014,0.0
Pressure,smartphone,1529657895514000000,1017.3201,1009.46014,0.0
Pressure,smartphone,1529657895552000000,1017.3201,1009.46014,0.0
Pressure,smartphone,1529657895592000000,1017.3201,1009.46014,0.0
Pressure,smartphone,1529657895630000000,1017.3201,1009.46014,0.0
Pressure,smartphone,1529657895668000000,1017.32477,1009.4648,0.0
Pressure,smartphone,1529657895706000000,1017.32477,1009.4648,0.0
Pressure,smartphone,1529657895745000000,1017.32477,1009.4648,0.0
Pressure,smartphone,1529657895784000000,1017.32477,1009.4648,0.0
Pressure,smartphone,1529657895822000000,1017.3188,1009.4588,0.0
Pressure,smartphone,1529657895860000000,1017.3188,1009.4588,0.0
Pressure,smartphone,1529657895899000000,1017.3188,1009.4588,0.0
Pressure,smartphone,1529657895937000000,1017.3188,1009.4588,0.0
Pressure,smartphone,1529657895975000000,1017.28406,1009.4241,0.0
Pressure,smartphone,1529657896014000000,1017.28406,1009.4241,0.0
Pressure,smartphone,1529657896052000000,1017.28406,1009.4241,0.0
Pressure,smartphone,1529657896092000000,1017.28406,1009.4241,0.0
Pressure,smartphone,1529657896129000000,1017.3066,1009.4466,0.0
Pressure,smartphone,1529657896168000000,1017.3066,1009.4466,0.0
Pressure,smartphone,1529657896206000000,1017.3066,1009.4466,0.0
Pressure,smartphone,1529657896244000000,1017.3066,1009.4466,0.0
Pressure,smartphone,1529657896283000000,1017.3015,1009.4415,0.0
Pressure,smartphone,1529657896322000000,1017.3015,1009.4415,0.0
Pressure,smartphone,1529657896360000000,1017.3015,1009.4415,0.0
Pressure,smartphone,1529657896399000000,1017.3015,1009.4415,0.0
Pressure,smartphone,1529657896437000000,1017.3298,1009.4698,0.0
Pressure,smartphone,1529657896476000000,1017.3298,1009.4698,0.0
Pressure,smartphone,1529657896514000000,1017.3298,1009.4698,0.0
Pressure,smartphone,1529657896552000000,1017.3298,1009.4698,0.0
Pressure,smartphone,1529657896591000000,1017.25586,1009.3959,0.0
Pressure,smartphone,1529657896630000000,1017.25586,1009.3959,0.0
Pressure,smartphone,1529657896668000000,1017.25586,1009.3959,0.0
Pressure,smartphone,1529657896706000000,1017.25586,1009.3959,0.0
Pressure,smartphone,1529657896744000000,1017.28644,1009.42645,0.0
Pressure,smartphone,1529657896783000000,1017.28644,1009.42645,0.0
Pressure,smartphone,1529657896821000000,1017.28644,1009.42645,0.0
Pressure,smartphone,1529657896860000000,1017.28644,1009.42645,0.0
Pressure,smartphone,1529657896898000000,1017.2469,1009.3869,0.0
Pressure,smartphone,1529657896937000000,1017.2469,1009.3869,0.0
Pressure,smartphone,1529657896975000000,1017.2469,1009.3869,0.0
Pressure,smartphone,1529657897014000000,1017.2469,1009.3869,0.0
Pressure,smartphone,1529657897053000000,1017.28235,1009.42236,0.0
Pressure,smartphone,1529657897090000000,1017.28235,1009.42236,0.0
Pressure,smartphone,1529657897129000000,1017.28235,1009.42236,0.0
Pressure,smartphone,1529657897168000000,1017.28235,1009.42236,0.0
Pressure,smartphone,1529657897206000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657897245000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657897283000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657897321000000,1017.26917,1009.4092,0.0
Pressure,smartphone,1529657897360000000,1017.2569,1009.3969,0.0
Pressure,smartphone,1529657897399000000,1017.2569,1009.3969,0.0
Pressure,smartphone,1529657897437000000,1017.2569,1009.3969,0.0
Pressure,smartphone,1529657897475000000,1017.2569,1009.3969,0.0
Pressure,smartphone,1529657897514000000,1017.2801,1009.4201,0.0
Pressure,smartphone,1529657897552000000,1017.2801,1009.4201,0.0
Pressure,smartphone,1529657897590000000,1017.2801,1009.4201,0.0
Pressure,smartphone,1529657897629000000,1017.2801,1009.4201,0.0
Pressure,smartphone,1529657897667000000,1017.2801,1009.4201,0.0
Pressure,smartphone,1529657897706000000,1017.2818,1009.4218,0.0
Pressure,smartphone,1529657897744000000,1017.2818,1009.4218,0.0
Pressure,smartphone,1529657897783000000,1017.2818,1009.4218,0.0
Pressure,smartphone,1529657897821000000,1017.2818,1009.4218,0.0
Pressure,smartphone,1529657897860000000,1017.2248,1009.3648,0.0
Pressure,smartphone,1529657897898000000,1017.2248,1009.3648,0.0
